	context_id	word	gold_sense_id	predict_sense_id	positions	context
2802	6294	кольцо		1	79-84	центра. Всего в настоящее время в зоне платной парковки в пределах Бульварного кольца находятся 12,5 тыс. машино-мест. Напомним, что парковки в центре Москвы
2803	6295	кольцо		1	89-94	МКАД. По оценкам экспертов, только общая стоимость рынка щитовой рекламы внешней стороны кольца составляет 500–800 тыс. долл. в месяц. Наличие нескольких сотен кафе,
2804	6296	кольцо		1	82-87	Большого Яна – 1:0. После пропущенного мяча волжского «динозавра» берут в плотное кольцо. «Крыльям» ничего не остается, как менять тактику. На авансцену выходит скоростной Калачев
2805	6297	кольцо		0	80-85	базар он истратил ее самым бесполезным образом: купил 10 фунтов мятных пряников,кольцо, которое продавалось за золотое, но на самом деле оказавшееся медным, и ни
2806	6298	кольцо		0	76-83	и даже некогда нарочно учился этому. Затем фокусник стал показывать фокус с кольцами. Он как-то так поводил ими, что одно кольцо входило в другое -- и
2807	6299	кольцо		0	95-100	возлюбленного Эрика Шульте неожиданное предложение: «Милая, ты в 300 сэндвичах от обручального кольца» Мол, сделаешь их да с хорошей колбаской – сыграем свадьбу. Чтобы отчитываться о
2808	6300	кольцо		1	103-108	спросил: позволит ли этот закон поддержать местных производителей продовольствия? Ведь Калининград - в кольце стран ЕС, где меры поддержки АПК в разы выше, чем в России.
2809	6301	кольцо		1	79-85	кольцевое облако атомного ядра и состояние перехода между нуклеоном(36) и этим кольцом, то есть подошли вплотную к понятию антитяготения. -- Пусть так. Я не знаток
2810	6302	кольцо		0	86-90	Петровна. А Чарли Чаплин все свое состояние завещал человеку, который выпустит десять колец дыма, а одиннадцатое, маленькое, пропустит между ними. Причем чтобы, когда одиннадцатое кольцо
2811	6303	кольцо		0	61-66	на ногах. К 8‑й минуте «Химки» наносят лишь шесть бросков по кольцу«Кахи», тогда как гости атакуют в три раза чаще. Если бы не
2812	6304	кольцо		0	87-93	черная шерсть лоснилась, блистала, и хвост был устойчиво и уморительно завернут кверху кольцом. Беспокоили все время Женьку, как и всех коров летом, жесткие, как жуки,
2813	6305	кольцо		0	76-81	отошедшей с бидончиком от киоска. В ушах у нее висели большие пластмассовые кольца. -- Не дают, а сдают, -- сказала она, оглядев меня с ног до головы
2814	6306	кольцо		0	62-67	билеты. Хорошо, что с одного конца начали, а не взяли вагон в кольцо. Дэн по-быстрому застегнул сумку, поднялся, скомандовал: -- На подрыв! Мы убрались в тамбур,
2815	6307	кольцо		1	91-96	следом на большой скорости на территорию стройки въехали «Жигули». Милиционеры, стоявшие в кольце оцепления, успели заметить на заднем сиденье легковушки большой металлический бак. Они приказали
2816	6308	кольцо		0	62-68	типичные, бывшие со мной. В Сахаре пошел я с этюдником в горы,кольцом окружающие пустыню с севера. Перешел через горячее болото и вышел на тропу,
2817	6309	кольцо		1	83-88	"прорыв, всегда все идут на подбор, под кольцом толкаются, обыгрывают, когда из-под кольца играют, трехочковые хорошо бросают"". По мнению Воронцевича, российские баскетболисты допустили небольшое количество"
2818	6310	кольцо		1	103-108	% будут проиндексированы и ежемесячные денежные выплаты. Эти изменения коснутся 197776 жителей области.Кольцо вокруг Муамара Каддафи сжимается. Якобы от него отрекся даже собственный сын. А
2819	6311	кольцо		0	94-99	озлобленным от удивления голосом. -- Никакого разрыва нет на кольце, -- говорил он, передавая кольцо прокурору, который, прищурившись и поднося к свечке, стал смотреть на кольцо.
2820	6312	кольцо		1	74-80	южное подбрюшье России и поднять на дыбы всю Среднюю Азию, окружив Россию кольцом агрессивного фундаментализма. В результате талибы объявляют священную войну Америке. 2. Это не
2821	6313	кольцо		0	80-85	чудесного синего цвета. «Сапфиры не бьются, -- говорит он с поклоном и надевает кольцо мне на палец своими длинными темными пальцами, рубины непрочные, а изумруды у
2822	6314	кольцо		1	69-74	Великий Устюг, на вторую его родину в Карелию и по городам «Золотого кольца» в этом году на 30% дороже, чем в прошлом. Такая же ситуация
2823	6315	кольцо		1	79-84	педал из трубчатой стропы, шириной 25-28 миллиметров, внутрь которой в область кольца вставляется кусок резиновой или упругой пластиковой трубки. Трубка не позволяет педали спадаться,
2824	6316	кольцо		0	92-99	важные новости, получишь золотую... Старая ворожея, худая и смуглая, с большими серебряными кольцами в ушах, вошла в калитку двора новой жемчужины гарема и остановилась. Прищуренными
2825	6317	кольцо		0	70-75	мое. Меряют мои лифчики. Чтобы не очень шарились, я оставляю деньги и кольца на самом виду. Видишь, я совсем без колец. И без денег. Но
2826	6318	кольцо		1	63-68	так. А так, как написано в сборнике научных трудов на стр.77 («Кольцо нибелунгов»), она не называется -- это твёрдо гарантирует артикль немецкого языка: « Der Ring
2827	6319	кольцо		0	79-84	удивляться, если кураж поймали Таурази и Паркер. Последняя вообще не мазала по кольцу, умудряясь при этом активно работать на щите (14 подборов за 25 минут)
2828	6320	кольцо		1	84-89	к каждому отверстию хода. Кротоловка должна быть поставлена так, чтобы нижняя часть кольца была чуть ниже уровня хода, чтобы крот, проходя через кольцо, не задел
2829	6321	кольцо		0	88-94	, спустился по Тверской ко Кремлю, возвращался улицей Герцена и затем прошел бульварным кольцом. И ночью, должно быть, перед рассветом, в пустынной своей большой комнате -- он
2830	6322	кольцо		0	87-92	, хрипловато ржала, прощалась и набирала снова. Он появился сверху. Шел от Бульварного кольца, издали выделяясь среди прохожих белорубашечной грудью и вольной смуглой статью. Вел за
2831	6323	кольцо		0	81-86	двух шнурках плотно висели золотые сережки, перстни с камнями и без, обручальные кольца. Много-много обручальных колец. Наверное, целый килограмм. Монастырский уклад Я вышла во
2832	6324	кольцо		1	73-78	мяч и перебрасывает его Тане Гроттер. Трое оборотней плотно берут Таню в кольцо, а один, кажется, сам капитан Тобуш, включив реактивное ускорение, приближается снизу. Это,
2833	6325	кольцо		1	84-90	, принимая три года назад новый Генплан развития столицы, пошла своим путем. Точнее,кольцом, каждый километр которого обходится бюджету в 20-40 миллионов долларов. На самом
2834	6326	кольцо		0	91-96	каменном кубе, не касаясь сандалиями черно-синей земли. Крылья его черны, подкрылья голубы,кольцо нимба на охряно-зеленом фоне когда-то было красным. В полусогнутой правой руке
2835	6327	кольцо		0	99-104	разных театрах Европы. История его вертится вокруг выловленного бедным рыбаком Гигом таинственного кольца(привет вагнеровской театралогии), надпись на котором гласит: «Я таю в себе счастье»
2836	6328	кольцо		0	76-81	стол стакан и подле него кольцо. Медиум ожидал, что колокольчик зазвонит, а кольцо будет положено в стакан. Не произошло ни того, ни другого. Сеанс окончен
2837	6329	кольцо		0	94-101	восковые свечки и ярко озаряли икону с посеребреным венчиком, увешанным разноцветными лентами,кольцами и крестиками, усердными приношениями болящих. На ней время и копоть дыма изгладили
2838	6330	кольцо		0	85-91	, выглянув из окна, поразился, что знаменитое здание на ул. Воинова окружено плотным кольцом милиционеров в форме -- красные околыши, погоны и канты. Обескураженный, он немедленно позвонил
2839	6331	кольцо		1	93-98	» участвовать в тендере по выбору эксплуатанта линий. О возможности пересечений линий Малого кольца Московской железной дороги с маршрутом «Аэроэкспресса» в компании говорить отказались. При этом
2840	6332	кольцо		1	81-86	фундаменты именно тогда, когда под них подобралось метро. 14-этажная «свечка» на Кольце, может, и являла собой апофеоз советской архитектурной мысли 60-х. Сегодня гостиница «
2841	6333	кольцо		0	90-97	. Обкусанные до крови заусеницы. Я посмотрел на руки остальных. Сосисочно-короткопалые. С кольцами, врезающимися в мясо. Руки были большие и маленькие, но у всех одинаковые.
2842	6334	кольцо		1	73-78	, а точат зуб на ГлавУПДК: на самых дорогих участках в пределах Садового кольца здания находятся в ведении управления, с которым Москомзем ничего поделать не может.
2843	6335	кольцо		1	87-92	, проспект Мира и Ленинский проспект. Также стоят Центр, Садовое и Третье транспортные кольца, Лужнецкая, Кремлевская, Бережковская набережные, Кутузовский и Ломоносовский проспекты, проспект Маршала Жукова.
2844	6336	кольцо		1	77-81	. То есть кратеру не менее 250 лет. Странная аномалия в образовании годичных колец проявилась на спилах всех деревьев старше 200 лет! Но совершенно разным образом.
2845	6337	кольцо		1	94-99	принимать решение по выделению дополнительных средств на ремонт МКАД и Третьего транспортного кольца. В основном средства были направлены на ремонт левых полос, которые находились в
2846	6338	концерт		0	92-100	свою историю. Детский сектор Всесоюзного концертного объединения проведет в дни каникул 200 концертов для детей на утренниках-ёлках в Центральном доме Красной Армии, Центральном доме
2847	6339	концерт		0	93-99	группа вновь продолжает писать песни, гастролировать и собирать материал для новой пластинки.Концерт группы «Маша и Медведи» пройдет в клубе «Вагонка» 22 февраля в 23:
2848	6340	концерт		1	75-81	часто видели вместе, и общественное мнение уже прочно связало их имена, на концерт пришло много общих знакомых, ей то и дело приходилось раскланиваться, заранее поздравляли
2849	6341	концерт		0	79-86	завершали свои турне по Советскому Союзу как раз во Львове -- играли последние концерты и здесь же часто распродавали свои микрофоны и гитары. Вот так гитара
2850	6342	концерт		1	76-84	. - Вы суеверны? - Чуть-чуть. Кошка черная через дорогу – не люблю. А перед концертом, если лист с расписанием концерта на пол упадет, я сяду. Рихтер тоже
2851	6343	концерт		1	81-87	то: групповое приспускание штанов со сцены, угощение пивом и водкой публики — на концерт все равно придет много народу. Ведь Bloodhound Gang всегда выгодно отличалась от
2852	6344	концерт		0	87-93	США, где живет его семья. Российский организатор гастролей тоже официально заявил, что концерт группы в Санкт-Петербурге состоится. Изменились только сроки тура: все предприятие откладывается примерно
2853	6345	концерт		1	58-64	я работал только однажды. Год или два назад мы с РНО дали концерт в Большом зале Консерватории. Сказать что-то об особом настроении концерта не могу -
2854	6346	концерт		1	69-76	как вчера вечером, о мой милый Горацио Косица, беседуя с тобою после концерта, где слышали мы 2-ю симфонию старого мастера, который, творя ее, еще
2855	6347	концерт		0	76-83	пианист пригласил на день рождения лучших по профессии За несколько дней до концерта Крамеру было присвоено звание народного артиста России, так что праздник получился двойным.
2856	6348	концерт		0	103-111	, удивительное или даже познавательное для своих шоу», - говорит Джоанна Рис, руководитель специальных концертов филармонии. «Меломаны хотят услышать что-то необычное по художественной форме и по идеям
2857	6349	концерт		1	28-35	Стоимость билетов на разные концерты варьируется от 200 до 4 тыс. рублей. Как ни странно, места в
2858	6350	концерт		0	100-107	лучников, турнир оруженосцев, массовые сражения, конкурс на лучший доспех, показ средневековой моды,концерты менестрелей и трубадуров — лишь часть обширной программы. Гостей угощают «средневековой» бараниной, жареными
2859	6351	концерт		0	92-99	. По информации руководства Дворца народного творчества, в плане мероприятий на сегодня нет концерта группы «Король и Шут», «были только разговоры, но никаких договоренностей с организаторами
2860	6352	концерт		0	78-85	и Раймондом Паулсом, которые стали писать для молодой певицы ее хиты, сольные концерты с оркестром Олега Лундстрема и наконец в 1975-м действительно шумное всенародное
2861	6353	концерт		1	68-77	советского генерала! - Вспоминаете о СССР? - Я не раз бывал здесь с концертами. Мы тогда верили в коммунизм. И я верил, что найду в Советском
2862	6354	концерт		1	76-84	и моя теща стали предлагать мне совместные выступления. Речь шла о семейных концертах. Я вежливо отказывался и продолжал усиленно работать. 1979 год стал пиком моей
2863	6355	концерт		0	76-83	традицию. В честь Дня Святого Патрика всю прошлую неделю в Москве проходили концерты ирландской музыки. В них приняли участие группы «Тинтал», «Дамбей -- Африка». В Центральном
2864	6356	концерт		0	74-80	июля прошлого года около столичного клуба 1Rock, где в тот вечер проходил концерт российских и белорусских хип-хоп-групп, которые не скрывают своей антифашисткой позиции.
2865	6357	концерт		1	82-90	"Брик , сшитый Ивом Сен-Лораном . С "" Реквиемом "" Демидова потом часто выступала в концертах"" Виртуозов "" в России и на Западе . Помню , через три месяца после землетрясения"
2866	6358	концерт		1	74-80	мягкую игрушку. Его можно швырнуть в толпу, собравшуюся на футбол или рок-концерт, без риска кого-либо ушибить. Люди охотно включаются в игру, перебрасывая его друг
2867	6359	концерт		1	78-84	пожаловал высокий гость из Москвы. А без меня тогда ни один правительственный концерт не проходил. Да и не хотел я подводить Гейдара Алиевича Алиева, в
2868	6360	концерт		0	84-91	Сергей Шнуров - к сложившей ситуации относится с оптимизмом. - Это даже хорошо, что концерты отменяют. Я ведь на самом деле очень ленивый и соглашаюсь на выступления
2869	6361	концерт		0	91-98	"в стане российских поклонников ""Роллингов"". Ведь осталось всего две недели до назначенного концерта группы в Санкт-Петербурге. Случись с гитаристом что-то неладное - все предприятие повисло бы"
2870	6362	концерт		0	81-87	"готовит и несколько невероятных сюрпризов для своих фэнов! Не секрет, что каждый концерт""Слот"" - это концентрированный энергетический вихрь, потрясающий музыкальный перформанс, участниками которого становятся сами"
2871	6363	концерт		0	81-89	года - солист Московской филармонии. В репертуаре около 50 сольных программ и 75 концертов с оркестром. Лауреат международных конкурсов, народный артист СССР, лауреат Госпремии России, профессор,
2872	6364	концерт		1	103-109	, где раньше ютилась свора генералов, сейчас переполнен красноармейцами. Особенно удачен был последний концерт. Сначала исполнен был «Интернационал», затем товарищ Кронкарди, вызывая интерес и удовольствие слушателей,
2873	6365	концерт		1	91-98	фигурки - Аллы и Кристины. Смотрите фотогалерею: Алла Пугачева отметила личный праздник на концерте дочери После строительства КАД поселок превратился в зону бедствия Вдоль убитой дороги
2874	6366	концерт		0	75-81	опере. Д. Шостакович, Симфония № 9, ми-бемоль мажор, соч. 70. С. Прокофьев,Концерт для скрипки с оркестром № 1, ре-мажор, соч. 19. И. Стравинский, «Весна священная»,
2875	6367	концерт		0	91-97	". Когда нам обещали ""Большой праздничный концерт ""Все звезды для любимой"" или ""Праздничный концерт""Песни для любимых"" или ""Серебряный диск"" в Кремле, церемонию вручения премии и"
2876	6368	концерт		0	96-102	вечер народного артиста СССР, композитора Андрея Эшпая. В программе концерта — мировая премьера:Концерт для бассетгорна и струнного оркестра. Накануне с маэстро встретилась корреспондент «Известий».
2877	6369	концерт		0	77-85	на то, чтобы освоить альт. Недавно записал этот Концерт вместе со Скрипичным концертом Бриттена. Дирижировал Мстислав Леопольдович Ростропович. Мне очень приятно, что этот диск выдвинут
2878	6370	концерт		0	79-85	. Человек с флайером на избирательных участках сможет обменять его на билет на концерт. Группы, которые мы пригласили, будут выступать не в одном месте. В Новосибирске
2879	6371	концерт		0	102-108	-группы Екатерина Самуцевич. 21 февраля 2012 года участницы Pussy Riot организовали импровизированный концерт в храме Христа Спасителя. Четыре девушки в цветных масках устроили на амвоне
2880	6372	концерт		0	86-92	пришедших будут составлять берлинские турки. Перед началом матча в фан-зоне состоится концерт с участием немецких и турецких групп. Полицейские прошли специальное обучение тому, как
2881	6373	концерт		0	87-94	пианист Денис Мацуев в окружении кружащихся вокруг 62 роялей исполнил фрагмент Второго концерта для фортепьяно Сергея Рахманинова. После этого усилиями сценографов стадион превратился в настоящий
2882	6374	концерт		1	63-69	ПЗРК — ни слова. Я даже не буду тут спрашивать, на какой такой концерт на нынешней Украине могли ехать люди из Москвы. Мало ли. Но вот
2883	6375	концерт		0	63-69	, а позднее -- подобие рок-клуба. Там же мы и дали свой первый концерт. Это уже был чистый джаз-рок, с большими вкраплениями инструментальной музыки, с
2884	6376	концерт		0	88-95	что тоже можно считать большим успехом. - Победитель был известен задолго до финального концерта, - уверена Арина. - Ведь победительнице Екатерине Рябовой вручили диплом с уже напечатанной фамилией
2885	6377	концерт		0	93-101	Союза десятки учеников. Сейчас они профессиональные артисты. Ирма Яунзем неизменно бывает на концертах своих воспитанников, следит за судьбами начинающих певцов. И какой бы ни возникал
2886	6378	концерт		1	68-74	все, чем я поделилась с вами, - правда. - Ваша мечта? - Я вспоминаю концерт в храме Христа Спасителя, колокольный звон, вспоминаю его клятву, данную мне. И
2887	6379	концерт		0	81-88	пример с выступлением певца Jamiroquai на фестивале «Туборг Грин фест». В финале концерта на сцену, густо завешенную рекламой «Туборг», из первого ряда кто-то кидает шапку-
2888	6380	концерт		1	90-96	довелось бойкому старшекласснику с хитроватым прищуром, уж он-то не растерялся. Завершает концерт Rver - зал подхватывает строчки, Фармер с довольным выражением лица прикрывает глаза, а
2889	6381	концерт		1	71-77	пару 60-ваттных лампочек в течение секунды. А если на какой-нибудь рок-концерт, на стадион, спешат десятки тысяч человек, делающих по сотне шагов каждый - суммарная
2890	6382	концерт		0	91-98	"премьера нового альбома знаменитой французской певицы и актрисы Патрисии Каас ""Kabaret"" на концерте в Государственном Кремлевском дворце. ****** Полную информацию об анонсах событий на предстоящий и"
2891	6383	концерт		0	89-95	Самарцам еще одну итальянскую песню «Вечность» из репертуара своего кумира Клавдио Виони.Концерт«Главного кризиса страны»  длился около трех часов. Из них полчаса певец пел
2892	6384	концерт		0	16-22	Артист, ведущий концерт Артист - буффонадный клоун Артист-конферансье Артист - музыкальный эксцентрик Артист-сатирик Ведущий программы
2893	6385	концерт		1	85-92	рядом с    университетом. Это были два месяца полного счастья: митинги, речи,    рок-концерты. Мы пели «Дайте миру шанс!» Милошевич откровенно радовался,    что у него появился
2894	6386	концерт		1	65-71	свободен, мы сели в поезд и приехали. Хотя послезавтра у нас уже концерт в Москве, - рассказал «Комсомолке» Валерий ДАЙНЕКО. - Кроме того, что для нас это
2895	6387	концерт		1	54-61	с того вечера, когда в прошлом 1879 г. я видел его на концерте того же г. Шостаковского распорядителем и дирижером, подносившим от публики лавровые венки
2896	6388	концерт		0	73-80	свою песню, а не сочинения Раймонда Паулса. Напомню, что на его недавнем концерте, показанном по тому же ОРТ, молодая певица обнаружила хорошие творческие данные. А
2897	6389	концерт		0	101-109	концертные выступления идут только «живьем». Этим мы доставляем порой большие неудобства устроителям концертов– им нужно приготовить массу аппаратуры. Но у нас четкое требование: мы играем
2898	6390	концерт		0	80-86	сильно партийной. Там мой прощальный концерт не состоялся (я должна была играть Концерт Гершвина). Не могу пожаловаться на советскую публику: она квалифицированная, заинтересованная. С другой
2899	6391	концерт		1	84-91	мэра во время выборов. Он поехал, а в него -- помидорами... -- На правительственные концерты Таню приглашают? -- Ох, -- глаза у Аллы Михайловны сделались тоскливыми, -- приглашают иногда. На
2900	6392	концерт		0	89-97	, «угощая» теми, которые на обычных выступлениях не исполнялись. Один из первых закрытых концертов состоялся во Всероссийском театральном обществе (ВТО). Публика на нем присутствовала знаменитая: актеры
2901	6393	концерт		0	82-89	годы он много и плодотворно работал. Тогда в оркестре царила творческая атмосфера,концерты проходили интересно, публика была в восторге. Инна на концертах обычно сидела в
2902	6394	концерт		1	77-83	встречу с предметом любви, когда Вейссе слышал, что Борис собирается в театр,концерт или в какое-нибудь место публичного увеселения, он отправлялся за ним и не
2903	6395	концерт		0	77-84	области Олег Чиркунов. Пермь. В 18-30 в Культурно-деловом центре продолжатся концерты VIII Международного джазового фестиваля. Выступают Рене Мари (вокал, США), Джаз-трио Даниила
2904	6396	концерт		0	111-119	(третье -- исполнить большую концертную программу, четвертое-многократно повторить ее, пятое -- дать несколько концертов с различными программами и т. д.). Сколько ни заботиться о «камертоне» в
2905	6397	концерт		1	81-87	тоже что-то не получалось. И тогда Володя спросил: -- Ты можешь организовать мне концерт в Ереване? -- Конечно! -- Пойдём звонить. Было уже шесть или семь вечера.
2906	6398	концерт		0	98-105	всем участникам: помогали править тексты, давали рекомендации по изменению формы произведений. На концерте исполнялись сочинения 22-х композиторов. Название конкурса предопределило, в основном, героическую тематику
2907	6399	концерт		0	86-93	- референдума о принятии новой конституции, прошедшего на днях в Чечне, и московского концерта национального танцевального ансамбля - символична. Хотелось бы, чтобы они возвещали о реальности долгожданного
2908	6400	концерт		0	95-101	в столичном клубе «Б2» популярная группа «Несчастный случай» даст свой заключительный весенний концерт. Лидер НС Алексей Кортнев в преддверии этого события встретился с «Неделей». —
2909	6401	концерт		0	79-86	дисциплину в классах во время уроков. Я превращал свои уроки в развлекательные концерты или в лекции на жизненно интересные темы. Многие истории военных лет, вошедшие
2910	6402	концерт		1	77-84	греются на солнце самые известные люди нашего кино и шоу-бизнеса, пропуск на концерты и вечеринки. Так я закружилась в вихре событий длиной в 48 часов.
2911	6403	концерт		1	96-102	обращаться, -- возбужденно тешился Лавцов, не отрываясь от окошка. -- Сам увидишь, такой сейчас концерт начнется, что Грибоедова не хватит описать. Вишь, отваливает один... значит, Гришина нашего
2912	6404	концерт		0	83-92	предложит им сыграть в известном зале перед подготовленной аудиторией, а колесят с концертами по России, собирая провинциальные филармонии. Роли в дуэте распределены строго. Крамер олицетворяет
2913	6405	концерт		0	97-103	сидится на месте - она фотографирует, организует музыкальные фестивали и театральные проекты. Ее концерт в любой момент может ненадолго сорваться в прочувствованную проповедь о проблемах сохранения
2914	6406	концерт		0	74-82	этом стюарды могут использоваться не только на спортивных аренах, но и на концертах и других массовых мероприятиях. Главное, чтобы человек, работающий на стадионе, обладал навыками
2915	6407	концерт		0	80-88	- Юрий Башмет... Подвигло же меня на этот рискованный шаг знакомство с альтовым концертом английского композитора Уолтона. Это такая потрясающая музыка, что я почувствовал непреодолимую потребность
2916	6408	концерт		0	99-106	яркая, зажигательная и многонациональная команда Клуба - команда РУДН - приглашает на свои сольные концерты поклонников лучшей телевизионной игры всех времен и народов. Чемпионы Высшей лиги КВН
2917	6409	концерт		1	62-69	и утром самолетом улетел в Краснодар в тот же день -- пел два концерта, а сегодня у меня один концерт и завтра один. В воскресенье кончаю
2918	6410	концерт		1	87-94	«Веселые картинки» появились на концертах много молодых людей, барышни стали ходить на концерты.
2919	6411	концерт		1	72-78	районе на родине отца Алсу экс-сенатора Ралифа Сафина Алсу дала большой концерт в деревне у своей бабушки. Столичные знаменитости - Лев Лещенко, группа «Песняры», бывший
2920	6412	концерт		0	81-89	"к ним добавить еще и пятничный вечер, то получится, что развлекательных передач -концертов поп-музыки, разных там ""Аншлагов"", ""Кривых зеркал"", ""Смехопанорам"", ""Золотых граммофонов"" - хоть пруд пруди."
2921	6413	концерт		1	81-88	на концерт звезды была продана уже как минимум половина. По словам организаторов концерта, у Филиппа неожиданно подскочило давление, и ему понадобилась медицинская помощь. «Наверное, волнуется
2922	6414	концерт		0	76-83	такого человека проблем уже не было. Пугачева тут же взялась за организацию концерта. К этому моменту уже само собой определилось его строгое название «Счет 904» --
2923	6415	концерт		1	76-82	провел некоторое время не в VIP-закутке, а среди обычных зрителей. Завершал концерт легендарный «ЧайФ». К слову сказать, многие решили заночевать на поле, даже когда
2924	6416	концерт		0	62-69	один из этих праздников не буду отмечать, в это время буду на концерте в Казани. Надежда, читательница сайта WWW.KP.RU из Москвы: - Я буду
2925	6417	концерт		0	89-96	перспективы на работу. Именно тогда Коновер передал по «Music USA» запись неофициального концерта«Арсенала» в Спасо-Хаузе, доме американского посла в Москве. Эта трансляция во
2926	6418	концерт		0	103-110	филармонический фестиваль, приуроченный к 130-летию великого русского композитора, пианиста и дирижера.Концерты фестиваля пройдут с 5 марта по 9 апреля в Большом зале консерватории
2927	6419	концерт		0	74-80	еще не звучавших на публике композиций, в том числе «Магическая песня №4».Концерт пройдет в поддержку будущего макси-сингла проекта и станет последним перед большим
2928	6420	концерт		1	76-83	нужно. Клипы делаются для того, чтобы была ротация, чтобы зрители ходили на концерты... - Для промоушена! - Мне промоушен не нужен уже сто лет! Я пою
2929	6421	концерт		0	102-108	торжественный митинг. Во второй половине дня в Государственном кремлевском дворце пройдет праздничный концерт. Завершит праздничные мероприятия в столице салют из 50 залпов, который начнется в
2930	6422	концерт		1	94-101	. Референт Наины Иосифовны передал мне её пожелание увидеться с Владимиром Теодоровичем после концерта и просьбу организовать чай в правительственной ложе . Я , естественно , позвала туда всех
